shot_id,shot_made_flag
998,0.42315107325
1008,0.259229724392
1019,0.752292308075
1023,0.482636389013
1026,0.34099731759
1029,0.617205453777
1034,0.789704607424
1036,0.524072087724
1038,0.303966480629
1039,0.570485790067
1051,0.422225170744
1052,0.299394120488
1066,0.319405673065
1087,0.290161929581
1092,0.248230501632
1094,0.805730014685
1098,0.336582831337
1099,0.311916381087
1102,0.350125435447
1118,0.364345430548
1131,0.304196803173
1133,0.772594196013
1135,0.941857448065
1138,0.406294601089
1139,0.798915412857
1142,0.41678227208
1151,0.377660032173
1152,0.375608539723
1155,0.705909475049
1165,0.354235679697
1167,0.966623504069
1172,0.329298794751
1174,0.722397271177
1180,0.411026446575
1200,0.375819220074
1202,0.315972886837
1227,0.635547775412
1228,0.663597684164
1229,0.29080888233
1237,0.405145586373
1241,0.403309179813
1256,0.24853667219
1279,0.352398322196
1293,0.220466885185
1295,0.238262504042
1319,0.753550764872
1320,0.393256482146
1321,0.750882016693
1322,0.584370565983
1334,0.188569525564
1351,0.70264913823
1373,0.279094782559
1375,0.304376757387
1380,0.366314909344
1382,0.774516778167
1385,0.356151727926
1399,0.331647873507
1403,0.935808029657
1428,0.279761683224
1434,0.26244293288
1444,0.947433016799
1448,0.347014100326
1466,0.786296432734
1476,0.36592790811
1478,0.344062178407
1485,0.327260905
1491,0.75107933452
1494,0.568528552395
1500,0.415472206939
1501,0.608469877769
1503,0.403418483649
1519,0.675908053368
1524,0.46319720312
1529,0.750631394676
1533,0.721666288018
1538,0.979482697633
1539,0.358486080726
1546,0.408227424082
1555,0.354551438876
1559,0.411813553667
1563,0.603009725877
1565,0.771594707283
1574,0.433691450024
1591,0.337661093866
1594,0.309217537944
1605,0.294514150053
1611,0.383483289247
1614,0.365185721776
1620,0.350785943688
1626,0.286404101184
1630,0.396205167618
1632,0.347812362085
1634,0.323345779875
1643,0.302294741607
1651,0.459527777921
1655,0.387511791417
1658,0.258817519439
1659,0.406075843872
1665,0.428608825866
1675,0.434054561832
1680,0.800231399029
1690,0.392132955917
1696,0.275487913755
1714,0.283601198134
1721,0.406201780813
1726,0.387957627131
1728,0.38604276398
1734,0.389651123655
1735,0.345140067955
1740,0.370271966989
1744,0.822016546088
1747,0.350586210218
1752,0.331836869884
1763,0.752625981453
1765,0.747149382984
1769,0.399833444585
1785,0.65757911144
1787,0.333426852961
1788,0.439293026704
1793,0.330793292144
1800,0.428411228441
1825,0.46070110944
1826,0.789069914385
1834,0.372468705724
1843,0.40123370492
1844,0.400891542097
1848,0.341411637526
1849,0.447974195974
1860,0.438430705189
1863,0.433585303419
1875,0.621586460976
1883,0.36315713034
1890,0.347477919282
1892,0.422995563066
1893,0.400595517257
1897,0.351392481151
1905,0.407902565808
1908,0.538402911583
1931,0.272819727347
1940,0.792077889612
1943,0.363578915425
1947,0.306728321205
1965,0.700791776964
1967,0.438886343278
1968,0.430631365732
1972,0.749332194821
1982,0.275034800741
1985,0.268559368552
2005,0.770743582561
2010,0.762305105409
2021,0.322709338683
2024,0.701241911445
2036,0.337656353727
2043,0.599466135999
2047,0.600343249649
2049,0.402188705575
2055,0.268899466608
2065,0.428601005513
2066,0.347265154543
2070,0.312971689064
2077,0.9312050071
2085,0.699775584917
2095,0.618925331718
2097,0.668085118187
2108,0.407609276854
2112,0.727477517791
2113,0.74366738788
2122,0.171919269294
2139,0.390595701098
2144,0.663847550027
2146,0.287516598979
2148,0.202076737498
2149,0.738598628377
2157,0.340675427287
2159,0.335681466834
2168,0.383563547197
2176,0.364295612061
2178,0.642058288926
2181,0.274117622756
2187,0.764640134059
2188,0.299991871203
2190,0.323368097772
2194,0.416043553977
2197,0.298896303771
2214,0.339591726304
2217,0.20071923783
2222,0.375307721024
2223,0.290783519386
2226,0.319181021528
2230,0.737336174623
2240,0.344374761936
2247,0.329541542648
2250,0.321623715238
2259,0.607592556704
2262,0.36748455396
2266,0.326217636796
2305,0.314186534694
2310,0.312732657866
2313,0.424853100656
2319,0.770518504392
2320,0.586069927758
2345,0.267855112223
2350,0.669801326679
2356,0.433162221937
2360,0.63208608671
2370,0.411306438144
2386,0.293016905863
2398,0.338339844133
2414,0.757353047012
2435,0.76363803266
2439,0.390138626628
2446,0.757446075464
2458,0.299545229039
2465,0.32923333359
2466,0.370727043285
2470,0.314115918953
2495,0.728613502567
2501,0.316381097358
2507,0.28839598112
2533,0.142471071172
2537,0.43297089137
2538,0.300628594096
2541,0.314471492333
2542,0.751083120336
2544,0.841496288744
2554,0.255274323466
2555,0.234496715352
2565,0.368372740493
2575,0.732044423178
2586,0.41223647677
2588,0.371640274257
2594,0.650342607784
2617,0.417849225292
2618,0.33856451365
2623,0.979153545557
2631,0.401036626884
2640,0.257000110114
2642,0.732469719784
2647,0.364148028562
2663,0.395402192405
2664,0.34306218078
2676,0.369597129363
2680,0.968003857893
2681,0.365923639078
2691,0.308749328682
2693,0.358749171272
2695,0.385209406507
2704,0.278196096361
2708,0.388929729866
2709,0.976969906051
2717,0.784775719739
2722,0.379515088753
2728,0.330236302687
2732,0.745322045222
2743,0.343738859736
2752,0.343687873192
2757,0.750121614786
2761,0.389247463861
2769,0.27645964666
2771,0.377757336811
2774,0.336557722685
2776,0.325774756705
2781,0.308779843701
2793,0.311185522125
2799,0.382824237007
2803,0.284546328842
2811,0.313177675837
2818,0.272872753607
2824,0.369801615481
2828,0.763872541667
2829,0.362114995373
2830,0.384465972266
2842,0.71800369065
2847,0.748464596131
2848,0.334484184954
2868,0.30606926929
2870,0.278617754245
2885,0.187264993214
2886,0.377992096569
2889,0.559835790539
2903,0.370925609554
2904,0.745241677792
2918,0.736030040086
2919,0.249185671549
2922,0.373926259722
2923,0.365894830114
2931,0.274404668839
2945,0.389042147798
2955,0.371327017571
2957,0.613470488423
2960,0.717606903161
2963,0.225237174874
2966,0.747390216281
2972,0.679820978634
2974,0.311762522732
2982,0.226471020323
2984,0.672910524659
3016,0.373448273677
3021,0.313347279114
3023,0.739140339473
3025,0.395762648857
3029,0.250230006329
3034,0.744397080167
3038,0.309123206993
3040,0.398709023024
3051,0.740241690042
3062,0.295676788917
3069,0.252407550013
3071,0.231186729722
3076,0.939252742268
3079,0.366044289148
3081,0.280335747922
3082,0.396294545962
3084,0.826028252604
3098,0.364645343716
3104,0.428699680941
3105,0.347332622406
3114,0.757695616995
3118,0.384898372832
3122,0.264180786824
3132,0.241747259325
3138,0.430257648796
3141,0.393963238178
3156,0.654393446834
3162,0.74393346585
3167,0.30710289638
3170,0.359428928572
3171,0.261577660198
3172,0.305345334256
3176,0.976991673856
3180,0.338351883214
3189,0.272503932656
3198,0.282688974967
3206,0.353341999047
3215,0.344360393556
3222,0.624156984242
3228,0.324924961216
3229,0.252657607104
3232,0.218451283839
3233,0.225432871614
3238,0.278152552206
3256,0.394514593207
3264,0.594573492864
3273,0.398174936375
3275,0.689147271183
3285,0.449866420738
3289,0.277686537482
3294,0.329826398862
3306,0.290736822115
3311,0.732042631863
3318,0.313253307899
3322,0.535675886422
3324,0.306907065621
3334,0.562890835975
3341,0.392227706646
3345,0.254269559763
3346,0.92820073697
3352,0.285919037652
3368,0.319075225929
3371,0.161135710938
3372,0.429496176446
3375,0.396553266138
3384,0.325830050784
3387,0.29401689774
3393,0.315295469347
3406,0.402412736093
3411,0.565868683054
3412,0.685713793612
3414,0.517684208109
3417,0.674562749855
3420,0.759861249268
3423,0.753205318219
3436,0.302670970303
3438,0.735768033763
3442,0.273420329817
3443,0.362973794426
3451,0.220829016631
3461,0.368960322745
3489,0.245970623334
3491,0.478787962339
3510,0.686169414355
3515,0.549966664454
3527,0.325781090385
3530,0.407135680546
3540,0.282902156646
3582,0.232449761296
3604,0.3619761184
3605,0.273865299355
3609,0.284969651648
3624,0.253103097014
3628,0.766486585868
3630,0.268115306052
3641,0.252431151508
3642,0.266456001474
3648,0.300519122625
3650,0.974960020458
3652,0.97102784095
3660,0.348807137902
3664,0.261686690418
3670,0.277700388777
3672,0.315463197627
3680,0.338097888273
3682,0.970481279775
3685,0.592454221034
3686,0.266726495749
3689,0.33825372985
3705,0.35038020744
3712,0.276002470819
3713,0.303789361541
3719,0.263644605881
3721,0.305301551232
3723,0.69046140129
3724,0.208269010185
3727,0.278563711755
3733,0.56102286778
3734,0.361287812326
3742,0.312738967619
3770,0.210505954985
3777,0.314497314788
3778,0.331157606102
3780,0.314634220572
3783,0.371942861281
3784,0.344272565365
3788,0.333862327186
3790,0.333044455486
3794,0.373187348844
3795,0.385136296319
3796,0.387453565029
3801,0.558729304859
3806,0.37693802127
3813,0.352768442698
3814,0.341472760431
3818,0.326277421958
3824,0.397062871668
3836,0.443698821943
3853,0.492048794951
3855,0.35852167692
3858,0.45711637886
3861,0.792273444534
3866,0.406839843837
3870,0.396735566496
3874,0.979095841198
3876,0.307742047164
3878,0.281240856303
3890,0.328612513307
3900,0.944651144333
3904,0.403809577385
3906,0.351401753137
3907,0.325366481192
3908,0.316563481715
3912,0.421967325007
3918,0.972660319814
3923,0.973053848769
3924,0.365065746697
3925,0.259450824235
3927,0.577846396559
3955,0.97337043918
3964,0.397291460942
3969,0.38235676003
3974,0.739751415123
3976,0.382781401166
3984,0.250293067065
3991,0.372856501164
3993,0.980022887381
4009,0.367797325645
4011,0.413252815072
4020,0.414758003351
4033,0.30391041417
4041,0.379042977856
4045,0.822794920783
4052,0.428102893638
4055,0.362143861112
4056,0.349847629679
4057,0.343931324469
4067,0.976578305293
4069,0.415211707479
4077,0.325157751904
4094,0.33754044727
4095,0.333201323761
4100,0.462428148583
4119,0.322457727925
4130,0.703562916029
4131,0.387019693168
4132,0.556500649113
4134,0.63646215412
4137,0.932962417268
4138,0.380530656641
4143,0.272848502968
4145,0.368283898519
4148,0.318754364741
4163,0.258536594153
4166,0.401211806513
4169,0.790384388681
4170,0.456318579529
4174,0.440633007524
4180,0.376193779137
4199,0.977594323791
4201,0.337607527835
4203,0.395158662373
4210,0.0932365537241
4211,0.318158968693
4213,0.971614229559
4225,0.365742381963
4235,0.314270154919
4242,0.330941161248
4245,0.318639298828
4250,0.364480303028
4252,0.358879144909
4254,0.402304223232
4263,0.376949376434
4264,0.375166848073
4268,0.339457395157
4270,0.452472659037
4282,0.796321748369
4283,0.419863072095
4291,0.464402280331
4304,0.334576413717
4306,0.293405866712
4309,0.291609854796
4310,0.296561664216
4313,0.237248861394
4314,0.303462986705
4315,0.297096370396
4321,0.307339988184
4324,0.309967905672
4325,0.321524469975
4328,0.31443534846
4329,0.289088028162
4332,0.351833824458
4337,0.331011924695
4342,0.346267785955
4344,0.419858161408
4352,0.393328415008
4355,0.339205564839
4366,0.261606320959
4371,0.362563805381
4372,0.368899007581
4376,0.303464389817
4384,0.306020007997
4387,0.328498907047
4389,0.360279056439
4390,0.375364622847
4406,0.358921594589
4407,0.856885333862
4409,0.980173690924
4410,0.77820546057
4424,0.417845426936
4434,0.383171078156
4452,0.231251208168
4460,0.373502358271
4470,0.672211745217
4480,0.335210856202
4496,0.973087190857
4503,0.277489591252
4512,0.330847291162
4518,0.625994263528
4519,0.328309232788
4522,0.269688019768
4525,0.29850191808
4537,0.568918522003
4546,0.276133522324
4547,0.942056551202
4553,0.3878156307
4556,0.303513933517
4558,0.753639280817
4563,0.179724195277
4568,0.323643458166
4574,0.742738284602
4578,0.241221410566
4587,0.348868517793
4592,0.560491378008
4610,0.36348564545
4615,0.364393323187
4619,0.301862282978
4620,0.552567197307
4625,0.736001644137
4635,0.304319468455
4636,0.418775223325
4641,0.331512920968
4650,0.312174806961
4653,0.795762400428
4665,0.345514164556
4668,0.934708895252
4669,0.330501261799
4670,0.329029308109
4674,0.279666081772
4675,0.36082428628
4676,0.228010996273
4679,0.283241962095
4680,0.923097679808
4686,0.323642926339
4699,0.426166527824
4713,0.649949617826
4718,0.322677161797
4721,0.282588982711
4722,0.333712048362
4724,0.305108024568
4730,0.969849109164
4731,0.290390934642
4735,0.335519456017
4743,0.274851271802
4745,0.244478837915
4746,0.67284213778
4747,0.311725272745
4748,0.329771855514
4769,0.344323040895
4771,0.339733108905
4774,0.272767336781
4784,0.276364117041
4797,0.332040959151
4801,0.639829990114
4804,0.198230117821
4820,0.321023486363
4833,0.311640631497
4834,0.358000146591
4851,0.282266036885
4859,0.253288531477
4860,0.963866509202
4863,0.333153887027
4873,0.382176453442
4881,0.227840627726
4892,0.310307123664
4908,0.424232500622
4911,0.284227703407
4915,0.299945777872
4922,0.340381739124
4929,0.394023194274
4936,0.350304721405
4939,0.426229837442
4951,0.310862268017
4956,0.355456785111
4961,0.418779944223
4964,0.303740760498
4981,0.368033192857
4991,0.972249733361
4992,0.30609015759
4997,0.36346677054
5004,0.310705235665
5010,0.301894003922
5012,0.400775108903
5015,0.180731124845
5020,0.369798098313
5030,0.332102280985
5051,0.974218100003
5052,0.366048769441
5057,0.724080498963
5058,0.388541150033
5060,0.381358966178
5061,0.357654462549
5064,0.380400289764
5078,0.391139106063
5080,0.378640974844
5088,0.335787136477
5089,0.679182773012
5090,0.283431763312
5103,0.924801864863
5108,0.357568682816
5114,0.340862581194
5115,0.410385396404
5124,0.715043684713
5137,0.369246523451
5139,0.274668814054
5144,0.27120298735
5149,0.839745038104
5157,0.350939879685
5163,0.270577121353
5174,0.305558968421
5176,0.380024520074
5179,0.274436845317
5186,0.432360154665
5203,0.721900361653
5204,0.718038395995
5206,0.248692322172
5207,0.622645873569
5220,0.343387016598
5221,0.731444681073
5224,0.295616622721
5227,0.259376016247
5229,0.24279624821
5232,0.796648715229
5240,0.721403232238
5242,0.560550022356
5243,0.297298642393
5245,0.661379400317
5248,0.386268287468
5249,0.270321483947
5254,0.282092504771
5269,0.332232123954
5272,0.313863317118
5276,0.295807603826
5286,0.745988552478
5290,0.256677017962
5308,0.330143033392
5316,0.341439692029
5318,0.380530781932
5319,0.321589310128
5320,0.420300978466
5322,0.29974479459
5324,0.25049372012
5331,0.681403896205
5336,0.980387339606
5344,0.390300343051
5354,0.343548206038
5356,0.028941653172
5358,0.299868578287
5361,0.396937106926
5365,0.705519331677
5370,0.584348230376
5376,0.343124233076
5383,0.32598452916
5384,0.366425993568
5385,0.327601613371
5393,0.765513197485
5397,0.343907075829
5398,0.410114791926
5402,0.349788088567
5407,0.772105041107
5409,0.325023167768
5425,0.357242318448
5428,0.682465955392
5430,0.320866387457
5442,0.286066389242
5447,0.38800741746
5470,0.349302920215
5485,0.282500669988
5493,0.301361802057
5502,0.600799638137
5504,0.338658573269
5517,0.2506259539
5522,0.310242623818
5527,0.7494709053
5528,0.312072626188
5536,0.69021949218
5545,0.261518836047
5576,0.320170295877
5577,0.294520719208
5592,0.262490054432
5594,0.291727409048
5595,0.299590215928
5596,0.32983466505
5599,0.42847974818
5606,0.422336501464
5617,0.259713179261
5625,0.783427761881
5626,0.266559619455
5627,0.649671022311
5642,0.692923062932
5659,0.973407269293
5664,0.660306833281
5666,0.812296440825
5671,0.305215084615
5674,0.368773186421
5677,0.829238681514
5681,0.362635294407
5683,0.0365935051482
5700,0.371514984385
5713,0.388627125556
5715,0.38792228085
5718,0.328299199942
5726,0.520297779699
5738,0.380651692677
5741,0.782044244819
5743,0.791221303923
5753,0.383630613178
5761,0.298191913237
5789,0.771278635046
5797,0.32377696041
5803,0.252411997636
5810,0.353443445489
5813,0.334477281593
5817,0.253268897809
5818,0.300300093885
5822,0.277496196505
5829,0.381836601889
5846,0.340902576893
5847,0.223046676096
5854,0.247948802632
5858,0.333855655152
5863,0.24719213919
5869,0.303243663087
5870,0.313536270228
5876,0.142821407608
5881,0.239052476328
5901,0.242324169202
5922,0.529087198272
5928,0.758652339891
5933,0.377655190637
5934,0.742278390614
5946,0.36423030837
5951,0.3103927437
5955,0.336928089288
5956,0.941039304702
5965,0.303710469545
5972,0.324517559614
5981,0.283479541886
5997,0.386864050931
6005,0.234486160973
6009,0.222380972087
6010,0.310318946072
6015,0.334145983697
6039,0.250804931372
6047,0.735241997136
6051,0.0330119392604
6056,0.343659836528
6061,0.285188389806
6064,0.24791552881
6065,0.362396744464
6070,0.306131108766
6085,0.732513908008
6086,0.127732559035
6091,0.758723531855
6097,0.263623360104
6099,0.387588684183
6104,0.736508174001
6108,0.382348833734
6109,0.380304561913
6124,0.507530678833
6142,0.743093455102
6144,0.330083121578
6150,0.331247667211
6154,0.381679513773
6155,0.353083123869
6156,0.97521143375
6158,0.305151910197
6159,0.974309128017
6169,0.691935581252
6170,0.0283199073544
6179,0.337718818243
6184,0.616206286958
6186,0.775220325601
6204,0.152159029645
6230,0.362491957213
6231,0.362258765008
6232,0.928908559799
6235,0.285080248325
6237,0.609209036673
6239,0.346993707429
6263,0.337065039424
6265,0.280715078908
6270,0.398147538233
6271,0.264122170082
6278,0.338733852438
6279,0.632575087635
6288,0.350350348597
6294,0.324304735374
6295,0.239221997845
6302,0.741968079021
6306,0.293530833483
6322,0.764785576529
6324,0.332729019364
6327,0.252541815094
6331,0.346515437474
6334,0.328294582388
6338,0.653151343378
6339,0.651798638718
6362,0.324796230423
6372,0.371146613939
6375,0.708860986297
6393,0.263262123718
6394,0.392645682762
6405,0.965943043423
6406,0.556236574073
6416,0.664224409141
6421,0.378596217138
6422,0.242138185229
6440,0.969639581617
6457,0.707743416291
6460,0.515881452473
6463,0.417011616586
6474,0.735053957113
6476,0.371828990555
6477,0.347712863275
6482,0.741636467434
6488,0.290479022139
6489,0.255192066988
6494,0.298464936815
6499,0.737980463952
6507,0.286097854033
6524,0.275099831291
6527,0.23977494725
6531,0.257799709371
6536,0.350313225739
6538,0.189898107054
6542,0.713113631426
6565,0.327444446279
6584,0.367847966266
6588,0.329384826005
6597,0.312711935643
6603,0.731523955853
6609,0.717852388335
6613,0.723742152194
6622,0.24702159496
6630,0.367773623911
6637,0.25634186909
6639,0.729380925339
6640,0.307024318763
6646,0.405075363507
6647,0.396856444338
6648,0.970629252426
6669,0.2845065884
6680,0.300344493371
6681,0.304864380091
6684,0.0756501333822
6693,0.326699405152
6694,0.285767793834
6704,0.336124793747
6706,0.379712959459
6710,0.292792410298
6713,0.376160625112
6718,0.228631658929
6732,0.330059353916
6737,0.385452672944
6739,0.303037653245
6742,0.345998816798
6746,0.578485165804
6753,0.264332037759
6771,0.239646359497
6784,0.322667993234
6790,0.98089245148
6795,0.438796950072
6807,0.306761239013
6808,0.407498837102
6818,0.350165078007
6823,0.318320686074
6830,0.428620658025
6831,0.427312977826
6832,0.385779658852
6836,0.422603656456
6846,0.434227957674
6850,0.400000485613
6854,0.391601119669
6868,0.753180509179
6876,0.547453729734
6877,0.809601138172
6881,0.223081862095
6882,0.403723573672
6884,0.443959239287
6886,0.393721728509
6901,0.414375769492
6910,0.416665872419
6913,0.316796751037
6914,0.674988441399
6918,0.752000382847
6930,0.720833277608
6941,0.32671388953
6944,0.66255023794
6945,0.37749408117
6947,0.430116014548
6949,0.749024973046
6952,0.363013016487
6963,0.610742253399
6964,0.624946106014
6972,0.762117206723
6979,0.387457722704
6981,0.344045695854
6988,0.775120828927
6990,0.428531469365
6998,0.319517589454
7004,0.353325728237
7016,0.533294675378
7027,0.386087444807
7042,0.288007857651
7056,0.261069561
7061,0.303354006053
7069,0.603032237612
7071,0.393241437708
7088,0.690845948239
7099,0.401858379664
7108,0.35327009642
7121,0.83695526389
7125,0.754148307709
7136,0.577146959643
7149,0.714941237936
7150,0.600024348353
7151,0.242536717406
7167,0.361787998598
7177,0.717070984137
7178,0.216189007892
7183,0.604265863677
7186,0.372797103691
7190,0.281357994145
7201,0.427644282821
7202,0.38391617598
7207,0.330260640293
7213,0.360298159165
7224,0.862121672744
7225,0.306626500081
7233,0.315228352799
7239,0.341494885007
7246,0.25189625258
7248,0.341944517081
7261,0.420006526314
7264,0.387515467007
7266,0.320752735985
7274,0.324179763346
7279,0.305363470374
7293,0.3792479253
7315,0.352402557461
7322,0.379201541129
7326,0.826306242525
7341,0.395482779625
7363,0.397441829846
7365,0.657499320251
7371,0.297278043064
7377,0.402890011556
7393,0.756474329843
7405,0.280767757048
7410,0.366080405617
7434,0.698383848975
7438,0.373583990665
7447,0.789991545163
7450,0.812439468863
7452,0.407177425184
7453,0.367034172998
7455,0.404685961662
7456,0.394928100051
7457,0.948379367349
7466,0.433494985895
7470,0.752667264062
7474,0.360891164774
7487,0.709417742694
7488,0.380324269966
7492,0.747867642338
7496,0.36503073495
7501,0.648383188645
7505,0.379470087409
7512,0.308913805338
7526,0.556027874993
7536,0.616484536713
7538,0.684217825109
7539,0.486599762477
7544,0.772317438798
7554,0.62828588914
7564,0.341073647054
7566,0.682323727636
7580,0.641355726383
7581,0.820030610863
7584,0.376869034537
7587,0.368323710099
7589,0.423750641171
7590,0.438634761123
7594,0.631569978634
7597,0.341750831224
7602,0.946448840452
7603,0.337288327451
7605,0.694461014171
7609,0.413624171579
7613,0.409869491895
7619,0.280044011201
7625,0.297664454895
7626,0.417337747469
7636,0.408462610643
7639,0.7592380893
7641,0.372327921646
7643,0.781675322279
7644,0.292290595327
7657,0.3904654545
7661,0.764409562386
7666,0.305410950875
7673,0.408309399899
7683,0.413037693568
7685,0.397527602783
7699,0.369384065102
7704,0.786321005416
7705,0.659189485246
7708,0.631864601506
7728,0.356679464015
7733,0.44979089816
7741,0.445793695919
7743,0.443070564834
7745,0.394857706517
7754,0.731726080692
7756,0.328495240712
7757,0.3897958621
7770,0.628271116608
7773,0.979278700042
7774,0.417679036636
7776,0.668754891829
7777,0.399274301335
7778,0.315574834915
7781,0.387987617366
7784,0.378084137123
7789,0.865074495971
7794,0.471892591009
7799,0.42403363794
7801,0.735910221856
7818,0.289987140968
7823,0.390648448212
7828,0.478338713266
7832,0.451331027208
7839,0.373951359502
7851,0.815613926117
7856,0.419554166157
7868,0.378256032661
7869,0.193776496865
7872,0.315456294207
7874,0.30025930002
7878,0.33307184893
7888,0.413353908299
7913,0.342530938401
7923,0.421680584273
7925,0.415870379931
7926,0.690216685775
7938,0.361616035512
7942,0.737883131179
7945,0.410569564754
7954,0.542064089684
7963,0.357677404575
7969,0.433573990279
7970,0.434562473491
7977,0.428027910702
7981,0.347083946517
7990,0.30819541018
8020,0.53872699653
8023,0.396668429917
8025,0.567389625694
8034,0.417026190064
8039,0.397017381243
8046,0.371444116625
8051,0.327161366577
8055,0.361345320286
8060,0.382553505227
8063,0.403398323047
8073,0.98072082103
8074,0.412337207687
8076,0.747784593857
8080,0.35499953905
8088,0.313467866721
8102,0.633204098624
8103,0.427849772625
8104,0.42779165847
8105,0.338000700942
8109,0.285721269083
8115,0.410488394878
8121,0.609475169203
8126,0.393787914563
8135,0.816701853892
8153,0.570022477948
8156,0.276352986867
8160,0.764123051081
8161,0.463337230942
8162,0.400844676322
8171,0.348741412113
8181,0.353069287637
8183,0.372072568281
8185,0.266130934095
8191,0.979135210672
8203,0.302612012462
8204,0.675046386565
8207,0.598867745097
8208,0.389848941008
8209,0.604321855487
8210,0.287467890872
8225,0.334441367881
8226,0.351517646356
8231,0.5796427816
8233,0.190719827067
8244,0.773220522811
8250,0.371493592581
8261,0.442105103578
8265,0.330162779237
8278,0.358605080646
8279,0.357677331614
8280,0.311744736826
8296,0.753481749246
8299,0.40782106849
8300,0.484156695211
8301,0.399101820402
8305,0.462151655828
8327,0.429253513248
8334,0.413192557119
8349,0.362536317263
8355,0.346205234921
8361,0.360495786691
8362,0.425249436386
8364,0.417766178903
8365,0.344064785862
8375,0.434875688364
8378,0.614540766495
8380,0.340411484637
8381,0.459783878802
8387,0.421734723145
8399,0.750301053107
8402,0.977842709165
8409,0.458265872754
8433,0.707032886549
8436,0.478431815286
8442,0.384559086946
8448,0.434513857863
8464,0.391530754212
8469,0.630030493619
8474,0.641824608336
8478,0.455811643228
8482,0.383511701832
8490,0.231962672642
8510,0.382620356953
8511,0.372027262572
8527,0.366083789402
8532,0.384038311994
8533,0.43444873113
8538,0.379479502015
8541,0.479514310901
8545,0.390635493389
8553,0.34326562149
8554,0.466336989457
8555,0.43084179116
8569,0.393199744265
8586,0.777774116626
8593,0.360544624002
8600,0.978370640521
8606,0.799907458718
8607,0.33487409369
8611,0.270114234306
8613,0.725125388523
8618,0.863619014826
8630,0.28743954657
8637,0.396356665766
8650,0.462390318117
8652,0.276317665494
8661,0.413155653761
8669,0.44051925859
8673,0.425712873021
8674,0.446752294766
8678,0.81628170452
8682,0.393748791185
8688,0.344129583753
8689,0.778283392483
8695,0.371428697526
8698,0.334471139696
8703,0.298580357006
8709,0.397224023054
8716,0.442548620892
8723,0.414930729595
8737,0.428703769573
8753,0.367116580889
8773,0.414667248551
8774,0.389356328708
8778,0.654082075363
8786,0.657174641301
8794,0.37525765657
8795,0.659111687136
8800,0.298295807412
8804,0.356939367221
8808,0.371219562302
8809,0.340152860022
8817,0.43309171305
8818,0.336793507216
8825,0.329755344153
